id,louvain_label
ENSG00000083099,0
ENSG00000112159,2
ENSG00000118412,3
ENSG00000112182,3
ENSG00000135341,0
ENSG00000135333,0
ENSG00000261366,4
ENSG00000172469,0
ENSG00000172461,0
ENSG00000014123,3
ENSG00000112214,4
ENSG00000112218,2
ENSG00000123545,0
ENSG00000186231,3
ENSG00000146263,3
ENSG00000226684,0
ENSG00000224849,0
ENSG00000271860,4
ENSG00000184486,4
ENSG00000112234,0
ENSG00000146267,0
ENSG00000132423,0
ENSG00000132424,2
ENSG00000228506,4
ENSG00000123552,0
ENSG00000228439,4
ENSG00000112237,0
ENSG00000152034,0
ENSG00000112249,0
ENSG00000260000,0
ENSG00000164418,0
ENSG00000218475,2
ENSG00000085382,0
ENSG00000187772,2
ENSG00000112276,3
ENSG00000203808,3
ENSG00000132429,0
ENSG00000085377,0
ENSG00000231628,2
ENSG00000057657,4
ENSG00000057663,0
ENSG00000112297,2
ENSG00000130347,0
ENSG00000130348,0
ENSG00000130349,0
ENSG00000178409,4
ENSG00000164494,0
ENSG00000112320,1
ENSG00000234206,2
ENSG00000025796,0
ENSG00000081087,0
ENSG00000112333,4
ENSG00000112335,0
ENSG00000135537,0
ENSG00000118689,0
ENSG00000203801,2
ENSG00000219565,2
ENSG00000118690,2
ENSG00000080546,0
ENSG00000183137,0
ENSG00000243587,2
ENSG00000203799,2
ENSG00000135535,3
ENSG00000185250,0
ENSG00000135587,1
ENSG00000135596,1
ENSG00000112365,0
ENSG00000155085,0
ENSG00000112367,0
ENSG00000146360,0
ENSG00000112290,0
ENSG00000168438,0
ENSG00000053328,4
ENSG00000203797,3
ENSG00000155111,3
ENSG00000123505,0
ENSG00000155115,0
ENSG00000197498,0
ENSG00000112394,2
ENSG00000173214,2
ENSG00000230177,2
ENSG00000271789,2
ENSG00000009413,4
ENSG00000272356,2
ENSG00000220392,2
ENSG00000218676,2
ENSG00000231889,2
ENSG00000220506,2
ENSG00000056972,4
ENSG00000255389,4
ENSG00000010810,4
ENSG00000074935,2
ENSG00000203778,3
ENSG00000112769,4
ENSG00000237234,2
ENSG00000155130,0
ENSG00000227502,0
ENSG00000196591,0
ENSG00000228624,3
ENSG00000249853,3
ENSG00000111816,3
ENSG00000178425,3
ENSG00000123500,3
ENSG00000218428,3
ENSG00000187189,0
ENSG00000111817,4
ENSG00000189241,0
ENSG00000240050,2
ENSG00000178033,4
ENSG00000111832,0
ENSG00000111834,0
ENSG00000153975,0
ENSG00000196911,0
ENSG00000183807,0
ENSG00000047936,2
ENSG00000047932,0
ENSG00000164465,0
ENSG00000153989,0
ENSG00000196376,0
ENSG00000230202,0
ENSG00000216809,2
ENSG00000111860,4
ENSG00000169075,2
ENSG00000198523,4
ENSG00000217330,2
ENSG00000111877,3
ENSG00000111875,4
ENSG00000111879,4
ENSG00000111885,0
ENSG00000146350,0
ENSG00000152661,4
ENSG00000025156,0
ENSG00000111897,0
ENSG00000135549,0
ENSG00000164434,4
ENSG00000172594,0
ENSG00000146352,0
ENSG00000186439,4
ENSG00000188580,3
ENSG00000237321,2
ENSG00000236548,3
ENSG00000146373,4
ENSG00000111907,4
ENSG00000111906,0
ENSG00000135547,3
ENSG00000111912,0
ENSG00000232131,3
ENSG00000111911,0
ENSG00000066651,0
ENSG00000231842,2
ENSG00000203760,0
ENSG00000146374,0
ENSG00000118518,0
ENSG00000093144,0
ENSG00000213131,2
ENSG00000220744,2
ENSG00000189367,2
ENSG00000214338,2
ENSG00000172673,3
ENSG00000152894,0
ENSG00000227945,2
ENSG00000228972,2
ENSG00000182404,2
ENSG00000224733,2
ENSG00000227112,2
ENSG00000196569,4
ENSG00000220884,2
ENSG00000219642,4
ENSG00000226149,4
ENSG00000146376,4
ENSG00000198945,0
ENSG00000164483,2
ENSG00000164484,0
ENSG00000256162,2
ENSG00000079819,4
ENSG00000118507,0
ENSG00000112282,0
ENSG00000154269,2
ENSG00000197594,3
ENSG00000118523,4
ENSG00000236166,3
ENSG00000079931,4
ENSG00000079950,0
ENSG00000146409,4
ENSG00000112306,3
ENSG00000231023,4
ENSG00000112319,3
ENSG00000028839,0
ENSG00000146411,4
ENSG00000118515,3
ENSG00000220378,3
ENSG00000118514,2
ENSG00000112339,3
ENSG00000135541,2
ENSG00000234084,2
ENSG00000231028,4
ENSG00000171408,0
ENSG00000227844,2
ENSG00000237596,2
ENSG00000029363,0
ENSG00000260418,3
ENSG00000135525,3
ENSG00000216613,3
ENSG00000218424,3
ENSG00000272189,3
ENSG00000197442,4
ENSG00000234263,2
ENSG00000112357,0
ENSG00000016402,4
ENSG00000027697,4
ENSG00000118503,4
ENSG00000112378,4
ENSG00000112379,0
ENSG00000254440,2
ENSG00000051620,4
ENSG00000135540,4
ENSG00000225177,4
ENSG00000024862,0
ENSG00000203734,2
ENSG00000135597,2
ENSG00000146386,0
ENSG00000112406,0
ENSG00000231329,2
ENSG00000164440,0
ENSG00000164442,0
ENSG00000259828,2
ENSG00000009844,0
ENSG00000112414,4
ENSG00000010818,0
ENSG00000237851,2
ENSG00000224460,1
ENSG00000229017,2
ENSG00000146416,0
ENSG00000217648,2
ENSG00000189007,2
ENSG00000034693,0
ENSG00000229036,2
ENSG00000001036,3
ENSG00000112419,0
ENSG00000135521,0
ENSG00000118495,2
ENSG00000169976,1
ENSG00000152818,4
ENSG00000112425,3
ENSG00000118496,4
ENSG00000235652,0
ENSG00000146414,2
ENSG00000152822,1
ENSG00000118508,0
ENSG00000233452,0
ENSG00000272397,2
ENSG00000164506,0
ENSG00000225135,0
ENSG00000203727,0
ENSG00000227681,2
ENSG00000111961,4
ENSG00000111962,0
ENSG00000228408,4
ENSG00000055208,4
ENSG00000177688,2
ENSG00000178199,1
ENSG00000131013,0
ENSG00000055211,3
ENSG00000220848,3
ENSG00000186625,3
ENSG00000131023,4
ENSG00000120253,4
ENSG00000120265,0
ENSG00000219433,2
ENSG00000231760,2
ENSG00000120256,0
ENSG00000268592,1
ENSG00000217733,2
ENSG00000164520,2
ENSG00000203722,2
ENSG00000131015,1
ENSG00000198729,0
ENSG00000120278,4
ENSG00000213089,4
ENSG00000120254,0
ENSG00000218996,2
ENSG00000131016,0
ENSG00000181472,0
ENSG00000155906,0
ENSG00000219395,2
ENSG00000146476,0
ENSG00000120262,4
ENSG00000091831,2
ENSG00000131018,1
ENSG00000120279,4
ENSG00000146469,0
ENSG00000112029,3
ENSG00000112031,0
ENSG00000091844,0
ENSG00000112038,2
ENSG00000074706,0
ENSG00000153721,3
ENSG00000213079,0
ENSG00000218757,2
ENSG00000146426,0
ENSG00000235381,2
ENSG00000029639,3
ENSG00000171217,2
ENSG00000271265,2
ENSG00000271551,2
ENSG00000049618,2
ENSG00000218596,2
ENSG00000233044,2
ENSG00000215712,0
ENSG00000217783,2
ENSG00000175048,1
ENSG00000219448,2
ENSG00000130340,3
ENSG00000234361,2
ENSG00000229502,2
ENSG00000236324,2
ENSG00000078269,3
ENSG00000122335,0
ENSG00000272047,0
ENSG00000188451,2
ENSG00000236537,3
ENSG00000130338,3
ENSG00000146433,0
ENSG00000218226,2
ENSG00000146425,4
ENSG00000164674,4
ENSG00000092820,4
ENSG00000130363,0
ENSG00000271913,2
ENSG00000164691,2
ENSG00000112096,4
ENSG00000146457,0
ENSG00000120437,0
ENSG00000120438,0
ENSG00000112110,0
ENSG00000146453,2
ENSG00000130368,0
ENSG00000197081,1
ENSG00000268257,2
ENSG00000213073,2
ENSG00000270949,2
ENSG00000175003,2
ENSG00000146477,4
ENSG00000213071,3
ENSG00000122194,2
ENSG00000231863,1
ENSG00000272841,0
ENSG00000085511,0
ENSG00000026652,3
ENSG00000185345,0
ENSG00000112530,5
ENSG00000225683,3
ENSG00000270419,3
ENSG00000112531,3
ENSG00000112541,0
ENSG00000236627,2
ENSG00000256391,2
ENSG00000223414,2
ENSG00000176381,3
ENSG00000198818,3
ENSG00000233231,2
ENSG00000060762,0
ENSG00000261420,2
ENSG00000071242,3
ENSG00000232082,2
ENSG00000269048,2
ENSG00000235272,4
ENSG00000235008,2
ENSG00000026297,4
ENSG00000197146,2
ENSG00000213066,2
ENSG00000272980,2
ENSG00000130396,3
ENSG00000125337,4
ENSG00000112562,4
ENSG00000226445,1
ENSG00000186340,3
ENSG00000184465,2
ENSG00000185127,0
ENSG00000130024,3
ENSG00000130023,3
ENSG00000229214,1
ENSG00000231690,1
ENSG00000198719,3
ENSG00000112584,0
ENSG00000261003,2
ENSG00000008018,0
ENSG00000112592,0
ENSG00000071994,0
ENSG00000240859,0
ENSG00000177706,1
ENSG00000249852,2
ENSG00000197461,3
ENSG00000223855,1
ENSG00000188191,1
ENSG00000229380,2
ENSG00000164818,1
ENSG00000164828,2
ENSG00000239857,1
ENSG00000273151,2
ENSG00000105963,1
ENSG00000240230,2
ENSG00000146540,1
ENSG00000164849,1
ENSG00000164850,1
ENSG00000178381,0
ENSG00000229043,1
ENSG00000164877,1
ENSG00000273230,1
ENSG00000164880,1
ENSG00000198517,1
ENSG00000157778,0
ENSG00000230487,1
ENSG00000225968,1
ENSG00000002822,1
ENSG00000176349,2
ENSG00000122687,0
ENSG00000106268,3
ENSG00000106266,1
ENSG00000106263,1
ENSG00000136213,1
ENSG00000175873,1
ENSG00000106003,4
ENSG00000106009,1
ENSG00000106012,1
ENSG00000136295,1
ENSG00000174945,1
ENSG00000146535,4
ENSG00000198286,1
ENSG00000146555,1
ENSG00000224593,2
ENSG00000164916,1
ENSG00000242802,1
ENSG00000157927,1
ENSG00000136297,1
ENSG00000196204,2
ENSG00000146587,0
ENSG00000159904,1
ENSG00000157954,1
ENSG00000164638,1
ENSG00000182095,1
ENSG00000241269,1
ENSG00000188365,1
ENSG00000234432,1
ENSG00000273084,1
ENSG00000155034,1
ENSG00000230733,1
ENSG00000075624,1
ENSG00000075618,1
ENSG00000011275,4
ENSG00000235944,1
ENSG00000122674,5
ENSG00000122512,0
ENSG00000106305,1
ENSG00000086232,0
ENSG00000157999,2
ENSG00000106346,2
ENSG00000008256,1
ENSG00000178397,0
ENSG00000136238,3
ENSG00000164535,1
ENSG00000136240,0
ENSG00000269781,1
ENSG00000215045,1
ENSG00000136247,0
ENSG00000146576,1
ENSG00000236609,1
ENSG00000205903,1
ENSG00000260054,1
ENSG00000228010,1
ENSG00000198580,7
ENSG00000164631,0
ENSG00000187953,3
ENSG00000146574,4
ENSG00000106392,3
ENSG00000215018,2
ENSG00000272732,2
ENSG00000272894,3
ENSG00000164654,0
ENSG00000106399,0
ENSG00000219545,0
ENSG00000234718,2
ENSG00000106415,0
ENSG00000233264,2
ENSG00000003147,0
ENSG00000227719,2
ENSG00000122584,0
ENSG00000189043,0
ENSG00000106443,0
ENSG00000230333,2
ENSG00000005108,0
ENSG00000235920,2
ENSG00000106460,0
ENSG00000146530,2
ENSG00000006747,4
ENSG00000122644,0
ENSG00000229618,2
ENSG00000237713,2
ENSG00000006468,0
ENSG00000136267,0
ENSG00000226323,2
ENSG00000273477,0
ENSG00000214960,0
ENSG00000229688,2
ENSG00000171243,0
ENSG00000272361,2
ENSG00000106524,0
ENSG00000136261,0
ENSG00000235837,2
ENSG00000106537,0
ENSG00000106546,3
ENSG00000071189,0
ENSG00000048052,0
ENSG00000122691,4
ENSG00000105849,0
ENSG00000173452,0
ENSG00000243004,2
ENSG00000105855,4
ENSG00000105866,0
ENSG00000105877,4
ENSG00000164649,3
ENSG00000136237,3
ENSG00000105889,3
ENSG00000233476,0
ENSG00000196683,0
ENSG00000122591,3
ENSG00000122550,0
ENSG00000230042,2
ENSG00000136243,0
ENSG00000136235,4
ENSG00000156928,0
ENSG00000136231,2
ENSG00000164548,2
ENSG00000169193,0
ENSG00000188732,3
ENSG00000196335,3
ENSG00000122585,3
ENSG00000105926,0
ENSG00000105928,2
ENSG00000070882,0
ENSG00000172115,0
ENSG00000153790,3
ENSG00000050344,2
ENSG00000273237,3
ENSG00000122566,2
ENSG00000122565,0
ENSG00000086300,0
ENSG00000214870,2
ENSG00000122548,2
ENSG00000005020,0
ENSG00000233830,0
ENSG00000106049,3
ENSG00000106052,0
ENSG00000153814,0
ENSG00000234336,2
ENSG00000146592,3
ENSG00000228421,4
ENSG00000272568,2
ENSG00000106066,4
ENSG00000106069,3
ENSG00000237065,3
ENSG00000225264,1
ENSG00000227855,2
ENSG00000122574,1
ENSG00000136193,0
ENSG00000227014,2
ENSG00000106080,4
ENSG00000106086,2
ENSG00000231519,2
ENSG00000180354,3
ENSG00000230751,3
ENSG00000227017,2
ENSG00000180233,0
ENSG00000235859,4
ENSG00000106100,4
ENSG00000006625,0
ENSG00000196295,2
ENSG00000244480,2
ENSG00000264520,2
ENSG00000226874,2
ENSG00000106105,0
ENSG00000106113,1
ENSG00000106125,2
ENSG00000240583,3
ENSG00000078549,4
ENSG00000164600,0
ENSG00000180347,2
ENSG00000106341,0
ENSG00000154678,3
ENSG00000106355,0
ENSG00000105778,0
ENSG00000229358,0
ENSG00000237004,1
ENSG00000273014,2
ENSG00000231952,2
ENSG00000170852,0
ENSG00000205763,1
ENSG00000122642,4
ENSG00000122643,0
ENSG00000164610,0
ENSG00000122507,3
ENSG00000164619,1
ENSG00000197085,2
ENSG00000173852,0
ENSG00000189212,2
ENSG00000122557,4
ENSG00000271122,3
ENSG00000227544,3
ENSG00000228878,3
ENSG00000122545,3
ENSG00000122547,3
ENSG00000164542,0
ENSG00000011426,3
ENSG00000136250,4
ENSG00000155849,3
ENSG00000106483,4
ENSG00000086289,0
ENSG00000010270,0
ENSG00000078053,0
ENSG00000006715,0
ENSG00000106536,2
ENSG00000241127,0
ENSG00000236015,2
ENSG00000006451,3
ENSG00000188185,2
ENSG00000233225,1
ENSG00000175741,0
ENSG00000259826,0
ENSG00000065883,0
ENSG00000168303,2
ENSG00000175600,4
ENSG00000122641,4
ENSG00000224116,0
ENSG00000106571,4
ENSG00000261019,2
ENSG00000136197,2
ENSG00000106588,0
ENSG00000106591,0
ENSG00000232006,2
ENSG00000002746,0
ENSG00000181211,2
ENSG00000228680,2
ENSG00000231638,2
ENSG00000164543,0
ENSG00000106603,2
ENSG00000106605,0
ENSG00000062582,1
ENSG00000106608,1
ENSG00000237972,2
ENSG00000078967,0
ENSG00000214783,2
ENSG00000241057,1
ENSG00000239556,2
ENSG00000136206,2
ENSG00000228434,1
ENSG00000272655,1
ENSG00000228903,1
ENSG00000235314,1
ENSG00000136279,1
ENSG00000164708,1
ENSG00000122678,1
ENSG00000106624,4
ENSG00000106628,1
ENSG00000106633,1
ENSG00000106636,1
ENSG00000058404,1
ENSG00000015676,1
ENSG00000146677,3
ENSG00000136271,1
ENSG00000158604,0
ENSG00000105953,1
ENSG00000122515,1
ENSG00000196262,0
ENSG00000105968,0
ENSG00000146676,0
ENSG00000232956,1
ENSG00000136280,1
ENSG00000136274,1
ENSG00000136270,1
ENSG00000122679,4
ENSG00000164742,1
ENSG00000214765,2
ENSG00000146674,4
ENSG00000136205,4
ENSG00000136273,2
ENSG00000158683,2
ENSG00000225507,2
ENSG00000183696,2
ENSG00000188730,0
ENSG00000042813,2
ENSG00000185811,4
ENSG00000132436,0
ENSG00000106070,2
ENSG00000228204,3
ENSG00000106078,3
ENSG00000231490,2
ENSG00000170419,0
ENSG00000224223,0
ENSG00000228735,2
ENSG00000132432,0
ENSG00000146648,4
ENSG00000132434,0
ENSG00000154978,0
ENSG00000178665,3
ENSG00000146729,0
ENSG00000239789,0
ENSG00000146733,3
ENSG00000146731,0
ENSG00000129103,1
ENSG00000164776,4
ENSG00000106153,0
ENSG00000226342,2
ENSG00000214652,3
ENSG00000234444,0
ENSG00000227986,2
ENSG00000228653,2
ENSG00000173041,4
ENSG00000223974,2
ENSG00000196247,4
ENSG00000197008,0
ENSG00000234338,2
ENSG00000182722,2
ENSG00000213640,2
ENSG00000198039,2
ENSG00000189316,2
ENSG00000152926,4
ENSG00000213462,4
ENSG00000234585,2
ENSG00000226002,1
ENSG00000164669,2
ENSG00000146757,0
ENSG00000232270,2
ENSG00000228409,2
ENSG00000196715,0
ENSG00000169919,1
ENSG00000126522,1
ENSG00000241258,0
ENSG00000234185,2
ENSG00000169902,0
ENSG00000179406,2
ENSG00000251451,2
ENSG00000230189,4
ENSG00000231234,0
ENSG00000223473,3
ENSG00000237310,0
ENSG00000234500,2
ENSG00000229180,2
ENSG00000232559,1
ENSG00000243335,3
ENSG00000226824,3
ENSG00000154710,2
ENSG00000271064,2
ENSG00000230583,0
ENSG00000273142,3
ENSG00000106609,0
ENSG00000126524,0
ENSG00000198874,3
ENSG00000230358,2
ENSG00000067601,1
ENSG00000106610,0
ENSG00000273448,2
ENSG00000235475,2
ENSG00000158321,2
ENSG00000185274,1
ENSG00000183166,0
ENSG00000254184,4
ENSG00000225648,0
ENSG00000196313,1
ENSG00000272843,2
ENSG00000106133,2
ENSG00000174353,1
ENSG00000229018,2
ENSG00000233369,3
ENSG00000130305,1
ENSG00000188763,1
ENSG00000009954,3
ENSG00000106635,1
ENSG00000106638,0
ENSG00000009950,1
ENSG00000176428,1
ENSG00000176410,1
ENSG00000071462,1
ENSG00000106089,1
ENSG00000106077,1
ENSG00000049540,3
ENSG00000106683,1
ENSG00000106682,0
ENSG00000086730,4
ENSG00000049541,0
ENSG00000106665,1
ENSG00000006704,1
ENSG00000077809,0
ENSG00000232729,2
ENSG00000160828,1
ENSG00000196275,3
ENSG00000123965,1
ENSG00000184616,2
ENSG00000174374,1
ENSG00000174428,3
ENSG00000232561,1
ENSG00000198750,1
ENSG00000205583,1
ENSG00000223705,2
ENSG00000135213,1
ENSG00000170092,2
ENSG00000127957,2
ENSG00000127946,3
ENSG00000005486,1
ENSG00000127948,1
ENSG00000189077,1
ENSG00000127952,1
ENSG00000146701,1
ENSG00000177679,2
ENSG00000106211,4
ENSG00000170027,0
ENSG00000146700,1
ENSG00000091073,1
ENSG00000205485,2
ENSG00000146707,2
ENSG00000186704,3
ENSG00000205482,2
ENSG00000225726,2
ENSG00000214439,3
ENSG00000213542,2
ENSG00000135205,0
ENSG00000127951,4
ENSG00000250990,2
ENSG00000186088,0
ENSG00000127947,4
ENSG00000214293,4
ENSG00000187257,0
ENSG00000135211,0
ENSG00000006576,0
ENSG00000187391,2
ENSG00000231322,2
ENSG00000226230,2
ENSG00000235751,2
ENSG00000251276,2
ENSG00000229110,2
ENSG00000212482,2
ENSG00000222024,3
ENSG00000234456,4
ENSG00000127955,3
ENSG00000135218,0
ENSG00000075223,3
ENSG00000019991,4
ENSG00000153956,0
ENSG00000223770,2
ENSG00000186472,0
ENSG00000170381,3
ENSG00000075213,3
ENSG00000153993,3
ENSG00000198822,3
ENSG00000233073,2
ENSG00000164659,3
ENSG00000261462,2
ENSG00000135164,3
ENSG00000135185,0
ENSG00000182165,3
ENSG00000005469,0
ENSG00000005471,4
ENSG00000085563,4
ENSG00000105784,0
ENSG00000075303,0
ENSG00000006634,0
ENSG00000008277,0
ENSG00000075142,4
ENSG00000228113,2
ENSG00000127954,4
ENSG00000182348,0
ENSG00000164645,2
ENSG00000235436,2
ENSG00000164647,0
ENSG00000157214,0
ENSG00000105792,2
ENSG00000234459,2
ENSG00000105793,0
ENSG00000157224,0
ENSG00000058091,0
ENSG00000157240,4
ENSG00000127989,0
ENSG00000127914,0
ENSG00000001630,0
ENSG00000240720,2
ENSG00000001631,0
ENSG00000243107,2
ENSG00000001629,3
ENSG00000157259,3
ENSG00000244055,3
ENSG00000242950,2
ENSG00000127980,0
ENSG00000127993,2
ENSG00000234545,3
ENSG00000105810,3
ENSG00000205413,4
ENSG00000177409,4
ENSG00000004766,0
ENSG00000127920,4
ENSG00000105829,0
ENSG00000164692,4
ENSG00000127995,0
ENSG00000127990,0
ENSG00000242265,0
ENSG00000158528,0
ENSG00000236197,4
ENSG00000005421,4
ENSG00000105852,4
ENSG00000105854,4
ENSG00000005981,4
ENSG00000004799,4
ENSG00000158560,0
ENSG00000004864,3
ENSG00000127922,0
ENSG00000272377,2
ENSG00000231764,0
ENSG00000006377,0
ENSG00000105880,0
ENSG00000196636,0
ENSG00000006128,0
ENSG00000070669,0
ENSG00000226744,2
ENSG00000235982,2
ENSG00000237818,2
ENSG00000221048,2
ENSG00000231859,2
ENSG00000232032,2
ENSG00000232097,2
ENSG00000238228,2
ENSG00000183444,2
ENSG00000243554,2
ENSG00000164715,1
ENSG00000205356,1
ENSG00000164713,0
ENSG00000006453,4
ENSG00000214389,0
ENSG00000106236,0
ENSG00000166448,1
ENSG00000196367,1
ENSG00000266019,0
ENSG00000242687,2
ENSG00000198742,3
ENSG00000002079,2
ENSG00000241685,0
ENSG00000130429,4
ENSG00000106244,1
ENSG00000106245,0
ENSG00000106246,1
ENSG00000160917,1
ENSG00000241468,0
ENSG00000198556,2
ENSG00000160908,3
ENSG00000196652,0
ENSG00000221909,0
ENSG00000197343,4
ENSG00000197037,1
ENSG00000106258,2
ENSG00000160870,2
ENSG00000160868,2
ENSG00000021461,2
ENSG00000146833,4
ENSG00000160862,3
ENSG00000106261,3
ENSG00000166529,3
ENSG00000166526,3
ENSG00000168090,1
ENSG00000166508,3
ENSG00000221838,1
ENSG00000106290,1
ENSG00000166997,1
ENSG00000214309,1
ENSG00000188186,1
ENSG00000146826,1
ENSG00000197093,3
ENSG00000066923,3
ENSG00000239521,3
ENSG00000213413,3
ENSG00000222482,3
ENSG00000214300,2
ENSG00000078319,1
ENSG00000242294,1
ENSG00000272752,2
ENSG00000121716,1
ENSG00000085514,1
ENSG00000078487,3
ENSG00000146834,1
ENSG00000160813,1
ENSG00000166925,3
ENSG00000166924,1
ENSG00000106351,4
ENSG00000077454,1
ENSG00000106333,4
ENSG00000106330,1
ENSG00000106327,1
ENSG00000077080,1
ENSG00000172354,1
ENSG00000146830,1
ENSG00000172336,0
ENSG00000196411,4
ENSG00000146828,3
ENSG00000087077,4
ENSG00000087087,1
ENSG00000087085,1
ENSG00000205277,2
ENSG00000169871,3
ENSG00000260336,3
ENSG00000106366,4
ENSG00000106367,1
ENSG00000128564,1
ENSG00000106397,3
ENSG00000106400,1
ENSG00000106404,3
ENSG00000214253,1
ENSG00000128581,0
ENSG00000160963,1
ENSG00000233123,0
ENSG00000257923,1
ENSG00000272219,2
ENSG00000160999,1
ENSG00000166667,1
ENSG00000128563,1
ENSG00000239486,2
ENSG00000160991,1
ENSG00000160993,1
ENSG00000161036,1
ENSG00000005075,1
ENSG00000168255,2
ENSG00000205238,1
ENSG00000105808,4
ENSG00000222011,0
ENSG00000161040,2
ENSG00000128606,4
ENSG00000170632,0
ENSG00000233025,2
ENSG00000161048,0
ENSG00000224415,2
ENSG00000170629,0
ENSG00000105819,0
ENSG00000105821,0
ENSG00000161057,0
ENSG00000235354,2
ENSG00000189056,4
ENSG00000164815,0
ENSG00000187416,0
ENSG00000197258,0
ENSG00000226869,2
ENSG00000228393,2
ENSG00000239569,1
ENSG00000005483,3
ENSG00000272918,0
ENSG00000135250,0
ENSG00000244490,2
ENSG00000242154,2
ENSG00000091127,0
ENSG00000135249,0
ENSG00000185055,2
ENSG00000272604,2
ENSG00000146776,1
ENSG00000128536,2
ENSG00000008282,3
ENSG00000105835,4
ENSG00000253276,0
ENSG00000105851,4
ENSG00000005249,0
ENSG00000243193,2
ENSG00000105856,3
ENSG00000272072,3
ENSG00000164597,0
ENSG00000172209,0
ENSG00000105865,0
ENSG00000075790,0
ENSG00000233705,0
ENSG00000091137,2
ENSG00000105879,0
ENSG00000091140,0
ENSG00000091136,1
ENSG00000091129,0
ENSG00000135241,0
ENSG00000177683,0
ENSG00000128590,0
ENSG00000184903,0
ENSG00000173114,0
ENSG00000227948,2
ENSG00000128512,0
ENSG00000225572,4
ENSG00000234358,3
ENSG00000198839,0
ENSG00000006652,4
ENSG00000181016,2
ENSG00000146802,3
ENSG00000164603,0
ENSG00000164604,0
ENSG00000214194,0
ENSG00000128573,0
ENSG00000135272,4
ENSG00000105967,4
ENSG00000135269,4
ENSG00000105971,4
ENSG00000105974,4
ENSG00000105976,0
ENSG00000198898,0
ENSG00000235945,2
ENSG00000004866,2
ENSG00000214188,4
ENSG00000226367,2
ENSG00000105989,0
ENSG00000001626,3
ENSG00000077063,3
ENSG00000128534,0
ENSG00000106013,0
ENSG00000184408,0
ENSG00000106025,4
ENSG00000071243,0
ENSG00000106034,4
ENSG00000002745,0
ENSG00000196937,0
ENSG00000106278,4
ENSG00000008311,3
ENSG00000081803,0
ENSG00000240499,2
ENSG00000188050,2
ENSG00000235631,2
ENSG00000164675,2
ENSG00000128609,0
ENSG00000106299,0
ENSG00000272686,0
ENSG00000241345,3
ENSG00000234224,3
ENSG00000242593,2
ENSG00000170775,3
ENSG00000128513,0
ENSG00000224897,3
ENSG00000179603,0
ENSG00000048405,3
ENSG00000224138,2
ENSG00000179562,1
ENSG00000004059,1
ENSG00000197157,0
ENSG00000128594,1
ENSG00000106344,2
ENSG00000224940,1
ENSG00000106348,1
ENSG00000135245,4
ENSG00000165055,4
ENSG00000273270,3
ENSG00000242588,2
ENSG00000213280,3
ENSG00000243302,1
ENSG00000230715,1
ENSG00000243679,1
ENSG00000271529,2
ENSG00000271553,2
ENSG00000205085,2
ENSG00000270810,2
ENSG00000271344,2
ENSG00000128595,0
ENSG00000128617,0
ENSG00000128596,1
ENSG00000128591,3
ENSG00000128524,0
ENSG00000239815,1
ENSG00000272899,1
ENSG00000128604,4
ENSG00000064419,0
ENSG00000244556,2
ENSG00000158457,1
ENSG00000128602,4
ENSG00000158467,4
ENSG00000238072,4
ENSG00000128578,0
ENSG00000240204,0
ENSG00000273329,3
ENSG00000106459,2
ENSG00000186591,4
ENSG00000091732,1
ENSG00000128607,0
ENSG00000146842,3
ENSG00000106477,0
ENSG00000106484,1
ENSG00000270823,2
ENSG00000158623,2
ENSG00000270953,0
ENSG00000233559,2
ENSG00000226380,2
ENSG00000271204,2
ENSG00000273319,2
ENSG00000231721,2
ENSG00000199627,2
ENSG00000128585,4
ENSG00000236753,4
ENSG00000273489,2
ENSG00000128567,4
ENSG00000221866,1
ENSG00000225144,2
ENSG00000223436,2
ENSG00000106554,0
ENSG00000227197,2
ENSG00000131558,0
ENSG00000226205,2
ENSG00000155530,2
ENSG00000205060,0
ENSG00000085662,1
ENSG00000172331,0
ENSG00000122786,4
ENSG00000146856,2
ENSG00000122783,3
ENSG00000146859,3
ENSG00000105875,1
ENSG00000231794,2
ENSG00000080802,4
ENSG00000155561,4
ENSG00000243317,4
ENSG00000164707,4
ENSG00000105887,0
ENSG00000236338,0
ENSG00000234352,2
ENSG00000181072,0
ENSG00000105894,4
ENSG00000231114,3
ENSG00000157680,0
ENSG00000230383,2
ENSG00000182158,3
ENSG00000122779,0
ENSG00000122778,2
ENSG00000146858,2
ENSG00000105939,4
ENSG00000105948,2
ENSG00000157741,2
ENSG00000164898,0
ENSG00000146963,2
ENSG00000236279,1
ENSG00000064393,3
ENSG00000059377,4
ENSG00000059378,4
ENSG00000006459,0
ENSG00000260231,0
ENSG00000157800,0
ENSG00000133606,0
ENSG00000146966,3
ENSG00000133597,1
ENSG00000090266,0
ENSG00000157764,0
ENSG00000273081,0
ENSG00000090263,0
ENSG00000261115,0
ENSG00000261624,2
ENSG00000204990,2
ENSG00000261629,2
ENSG00000006530,0
ENSG00000244701,3
ENSG00000257093,3
ENSG00000270157,3
ENSG00000106028,0
ENSG00000127362,2
ENSG00000127364,2
ENSG00000270923,2
ENSG00000127366,2
ENSG00000165076,2
ENSG00000257335,4
ENSG00000211772,0
ENSG00000106123,1
ENSG00000165125,1
ENSG00000127412,3
ENSG00000197993,3
ENSG00000197448,1
ENSG00000106144,3
ENSG00000159784,1
ENSG00000272619,0
ENSG00000232533,1
ENSG00000159840,1
ENSG00000223459,1
ENSG00000170379,4
ENSG00000198420,0
