id,cluster_id
ENSG00000068784,0
ENSG00000171132,2
ENSG00000228481,0
ENSG00000231336,0
ENSG00000116016,0
ENSG00000250565,0
ENSG00000119729,8
ENSG00000250116,0
ENSG00000151665,0
ENSG00000119878,1
ENSG00000171150,1
ENSG00000260977,0
ENSG00000239332,0
ENSG00000228925,0
ENSG00000180398,1
ENSG00000068724,3
ENSG00000143933,1
ENSG00000236824,0
ENSG00000119888,0
ENSG00000095002,1
ENSG00000236558,0
ENSG00000184261,0
ENSG00000235760,0
ENSG00000116062,9
ENSG00000138081,1
ENSG00000236549,0
ENSG00000233230,0
ENSG00000170802,9
ENSG00000162869,2
ENSG00000243244,0
ENSG00000179915,2
ENSG00000230327,0
ENSG00000215968,0
ENSG00000238165,0
ENSG00000272385,0
ENSG00000115239,0
ENSG00000143942,0
ENSG00000068912,1
ENSG00000265452,6
ENSG00000119737,6
ENSG00000068878,0
ENSG00000170634,1
ENSG00000178021,0
ENSG00000177994,0
ENSG00000115306,4
ENSG00000228108,0
ENSG00000237887,0
ENSG00000234943,0
ENSG00000238018,0
ENSG00000214595,0
ENSG00000231334,0
ENSG00000115310,1
ENSG00000162994,0
ENSG00000203327,0
ENSG00000227799,0
ENSG00000143947,0
ENSG00000085760,0
ENSG00000162997,0
ENSG00000115355,9
ENSG00000240401,0
ENSG00000163001,4
ENSG00000138041,8
ENSG00000138035,9
ENSG00000115380,6
ENSG00000233251,0
ENSG00000055813,0
ENSG00000028116,3
ENSG00000115392,9
ENSG00000233723,0
ENSG00000231043,0
ENSG00000119866,0
ENSG00000233953,0
ENSG00000115421,1
ENSG00000162924,0
ENSG00000237522,0
ENSG00000162927,0
ENSG00000162928,1
ENSG00000162929,2
ENSG00000212978,0
ENSG00000173209,0
ENSG00000115464,1
ENSG00000273302,0
ENSG00000270820,0
ENSG00000082898,1
ENSG00000170264,0
ENSG00000115484,0
ENSG00000173163,0
ENSG00000229839,0
ENSG00000170340,1
ENSG00000186889,1
ENSG00000115504,2
ENSG00000231609,0
ENSG00000115507,0
ENSG00000143951,0
ENSG00000233716,0
ENSG00000014641,2
ENSG00000169764,1
ENSG00000143952,8
ENSG00000197329,0
ENSG00000225889,3
ENSG00000223935,0
ENSG00000119862,2
ENSG00000119844,1
ENSG00000179833,0
ENSG00000115902,6
ENSG00000232613,0
ENSG00000011523,1
ENSG00000138069,1
ENSG00000172974,0
ENSG00000138071,2
ENSG00000198369,0
ENSG00000232693,0
ENSG00000204929,0
ENSG00000143995,3
ENSG00000143971,0
ENSG00000197223,1
ENSG00000243667,0
ENSG00000115946,1
ENSG00000221823,2
ENSG00000119865,2
ENSG00000115956,11
ENSG00000204923,0
ENSG00000169621,9
ENSG00000163219,0
ENSG00000169604,6
ENSG00000198380,1
ENSG00000169599,1
ENSG00000188971,0
ENSG00000115977,2
ENSG00000229948,0
ENSG00000196975,3
ENSG00000087338,1
ENSG00000124380,1
ENSG00000059728,0
ENSG00000238465,0
ENSG00000244617,0
ENSG00000179818,1
ENSG00000169564,0
ENSG00000115998,0
ENSG00000116001,9
ENSG00000116005,1
ENSG00000143977,0
ENSG00000035141,1
ENSG00000163235,3
ENSG00000075340,7
ENSG00000235035,0
ENSG00000116039,0
ENSG00000144031,1
ENSG00000144043,0
ENSG00000228384,0
ENSG00000124357,0
ENSG00000124370,0
ENSG00000124383,0
ENSG00000124374,3
ENSG00000075292,0
ENSG00000135636,3
ENSG00000003137,0
ENSG00000144036,1
ENSG00000116096,0
ENSG00000135638,0
ENSG00000144040,0
ENSG00000135631,7
ENSG00000135632,0
ENSG00000135617,0
ENSG00000135624,4
ENSG00000163013,5
ENSG00000135625,0
ENSG00000116127,0
ENSG00000230002,0
ENSG00000144035,0
ENSG00000163016,0
ENSG00000144034,0
ENSG00000273245,0
ENSG00000144048,0
ENSG00000124356,9
ENSG00000114956,4
ENSG00000237883,0
ENSG00000187605,0
ENSG00000257800,0
ENSG00000163170,1
ENSG00000225439,0
ENSG00000114978,8
ENSG00000065911,0
ENSG00000188687,0
ENSG00000204843,4
ENSG00000237737,0
ENSG00000159239,0
ENSG00000005448,0
ENSG00000114993,3
ENSG00000115274,0
ENSG00000239779,0
ENSG00000115275,0
ENSG00000204822,0
ENSG00000135637,0
ENSG00000115282,0
ENSG00000115289,0
ENSG00000115307,0
ENSG00000115317,4
ENSG00000115318,0
ENSG00000115325,0
ENSG00000159374,0
ENSG00000135622,10
ENSG00000159399,11
ENSG00000204792,0
ENSG00000115350,0
ENSG00000115353,0
ENSG00000270571,0
ENSG00000115364,8
ENSG00000005436,0
ENSG00000270696,0
ENSG00000271452,0
ENSG00000270462,0
ENSG00000228209,0
ENSG00000271356,0
ENSG00000200488,0
ENSG00000176204,0
ENSG00000234653,0
ENSG00000211984,0
ENSG00000066032,0
ENSG00000229385,0
ENSG00000230237,0
ENSG00000224731,0
ENSG00000223427,0
ENSG00000162951,5
ENSG00000237031,0
ENSG00000163541,1
ENSG00000115423,0
ENSG00000186854,0
ENSG00000034510,4
ENSG00000176407,1
ENSG00000152284,0
ENSG00000152291,2
ENSG00000042445,0
ENSG00000115459,0
ENSG00000042493,0
ENSG00000168906,0
ENSG00000115486,0
ENSG00000168899,0
ENSG00000168894,0
ENSG00000168890,0
ENSG00000168883,0
ENSG00000168887,10
ENSG00000168874,0
ENSG00000115525,1
ENSG00000232504,3
ENSG00000068654,0
ENSG00000132300,1
ENSG00000208772,0
ENSG00000132305,1
ENSG00000132313,1
ENSG00000068615,2
ENSG00000115548,0
ENSG00000115561,2
ENSG00000228363,0
ENSG00000239305,1
ENSG00000153561,1
ENSG00000153563,0
ENSG00000187627,0
ENSG00000183281,0
ENSG00000231259,0
ENSG00000204745,0
ENSG00000222041,0
ENSG00000234231,0
ENSG00000185304,0
ENSG00000172086,8
ENSG00000115593,0
ENSG00000144115,0
ENSG00000172071,0
ENSG00000234028,0
ENSG00000153574,0
ENSG00000230006,0
ENSG00000261600,0
ENSG00000233991,0
ENSG00000143429,0
ENSG00000229089,0
ENSG00000172005,3
ENSG00000144029,0
ENSG00000144026,0
ENSG00000163067,0
ENSG00000233757,0
ENSG00000155066,1
ENSG00000115041,0
ENSG00000115042,0
ENSG00000229689,0
ENSG00000236431,0
ENSG00000273305,0
ENSG00000232931,0
ENSG00000174501,0
ENSG00000231584,3
ENSG00000186281,0
ENSG00000158050,0
ENSG00000084090,1
ENSG00000204685,0
ENSG00000135956,7
ENSG00000144021,4
ENSG00000144028,0
ENSG00000196843,0
ENSG00000114982,0
ENSG00000249715,0
ENSG00000114988,0
ENSG00000158158,0
ENSG00000168763,0
ENSG00000163126,0
ENSG00000213337,0
ENSG00000168758,3
ENSG00000168754,3
ENSG00000144199,0
ENSG00000135976,0
ENSG00000230606,0
ENSG00000196912,0
ENSG00000235833,0
ENSG00000135940,4
ENSG00000115073,7
ENSG00000228486,0
ENSG00000075568,0
ENSG00000144191,0
ENSG00000040933,2
ENSG00000183513,1
ENSG00000115446,1
ENSG00000071073,1
ENSG00000196872,0
ENSG00000135951,0
ENSG00000231822,0
ENSG00000273045,0
ENSG00000144182,0
ENSG00000158411,0
ENSG00000241962,0
ENSG00000185674,0
ENSG00000144214,0
ENSG00000115514,1
ENSG00000158417,0
ENSG00000135945,0
ENSG00000144218,0
ENSG00000170500,2
ENSG00000115526,0
ENSG00000115539,0
ENSG00000170485,5
ENSG00000232034,0
ENSG00000223947,0
ENSG00000071082,0
ENSG00000204634,0
ENSG00000272902,0
ENSG00000158435,8
ENSG00000163162,0
ENSG00000175874,2
ENSG00000196460,0
ENSG00000071054,3
ENSG00000115594,0
ENSG00000115598,0
ENSG00000115604,0
ENSG00000115616,0
ENSG00000135953,0
ENSG00000170417,0
ENSG00000235597,0
ENSG00000234781,0
ENSG00000228528,0
ENSG00000234177,0
ENSG00000233639,0
ENSG00000269707,0
ENSG00000198914,0
ENSG00000229743,0
ENSG00000135972,0
ENSG00000226508,0
ENSG00000135973,0
ENSG00000135966,0
ENSG00000272994,0
ENSG00000135974,1
ENSG00000115641,0
ENSG00000238273,0
ENSG00000071051,0
ENSG00000235522,0
ENSG00000119147,0
ENSG00000115652,0
ENSG00000153165,0
ENSG00000144057,0
ENSG00000238250,0
ENSG00000198203,0
ENSG00000198075,6
ENSG00000135968,1
ENSG00000169756,0
ENSG00000153201,1
ENSG00000163006,0
ENSG00000259863,0
ENSG00000172985,5
ENSG00000186522,10
ENSG00000198142,10
ENSG00000015568,0
ENSG00000204588,0
ENSG00000144061,0
ENSG00000175701,0
ENSG00000175772,0
ENSG00000153094,0
ENSG00000172965,0
ENSG00000271590,0
ENSG00000153107,1
ENSG00000153208,6
ENSG00000153214,1
ENSG00000144152,0
ENSG00000144161,0
ENSG00000188177,0
ENSG00000169629,0
ENSG00000114999,1
ENSG00000125630,0
ENSG00000125611,0
ENSG00000237753,0
ENSG00000144136,0
ENSG00000125637,0
ENSG00000189223,0
ENSG00000125618,0
ENSG00000136682,0
ENSG00000146556,0
ENSG00000236397,0
ENSG00000240356,0
ENSG00000144134,0
ENSG00000115084,0
ENSG00000115091,1
ENSG00000175497,2
ENSG00000231538,0
ENSG00000235717,0
ENSG00000235026,0
ENSG00000230391,0
ENSG00000088205,1
ENSG00000236255,0
ENSG00000125633,0
ENSG00000125629,1
ENSG00000144119,0
ENSG00000115107,0
ENSG00000186132,0
ENSG00000155368,0
ENSG00000163075,0
ENSG00000144120,0
ENSG00000088179,0
ENSG00000115109,0
ENSG00000226479,0
ENSG00000144118,2
ENSG00000163083,0
ENSG00000074047,0
ENSG00000115112,0
ENSG00000074054,0
ENSG00000236859,3
ENSG00000155438,0
ENSG00000211460,1
ENSG00000155052,0
ENSG00000136732,0
ENSG00000260163,0
ENSG00000136717,3
ENSG00000163161,0
ENSG00000169967,8
ENSG00000236682,0
ENSG00000163166,3
ENSG00000231731,0
ENSG00000169994,0
ENSG00000072163,0
ENSG00000144230,0
ENSG00000136709,0
ENSG00000270081,0
ENSG00000144231,0
ENSG00000144233,0
ENSG00000272667,0
ENSG00000136715,0
ENSG00000136731,0
ENSG00000136720,0
ENSG00000225449,0
ENSG00000222014,0
ENSG00000152076,0
ENSG00000136699,0
ENSG00000152082,0
ENSG00000136710,4
ENSG00000136718,4
ENSG00000072135,0
ENSG00000178162,0
ENSG00000240253,0
ENSG00000178171,0
ENSG00000232503,0
ENSG00000136002,0
ENSG00000152102,2
ENSG00000115762,2
ENSG00000233087,0
ENSG00000214077,0
ENSG00000173272,0
ENSG00000075886,0
ENSG00000152117,0
ENSG00000163040,0
ENSG00000197927,1
ENSG00000213222,0
ENSG00000236485,0
ENSG00000227745,0
ENSG00000163046,0
ENSG00000018607,0
ENSG00000272769,0
ENSG00000230992,0
ENSG00000150551,0
ENSG00000176771,3
ENSG00000233729,3
ENSG00000269686,3
ENSG00000226953,0
ENSG00000152127,2
ENSG00000152128,0
ENSG00000224043,0
ENSG00000153086,0
ENSG00000082258,8
ENSG00000115839,1
ENSG00000121988,0
ENSG00000048991,3
ENSG00000207654,0
ENSG00000144224,1
ENSG00000076003,0
ENSG00000115866,8
ENSG00000121966,0
ENSG00000144229,0
ENSG00000150540,1
ENSG00000144228,9
ENSG00000144227,2
ENSG00000168702,0
ENSG00000236440,0
ENSG00000075884,0
ENSG00000232377,0
ENSG00000121964,1
ENSG00000169554,3
ENSG00000176824,3
ENSG00000238057,3
ENSG00000121989,1
ENSG00000223911,0
ENSG00000115947,1
ENSG00000204406,0
ENSG00000224007,0
ENSG00000135999,1
ENSG00000231079,0
ENSG00000168280,4
ENSG00000150556,0
ENSG00000187123,0
ENSG00000168288,1
ENSG00000162947,0
ENSG00000115963,0
ENSG00000184898,0
ENSG00000123609,0
ENSG00000080345,1
ENSG00000183091,0
ENSG00000162980,1
ENSG00000182389,2
ENSG00000115145,1
ENSG00000157827,3
ENSG00000213197,0
ENSG00000270776,0
ENSG00000196504,8
ENSG00000177917,0
ENSG00000177519,0
ENSG00000144278,1
ENSG00000224675,0
ENSG00000235949,7
ENSG00000162989,2
ENSG00000153234,0
ENSG00000115159,0
ENSG00000136541,3
ENSG00000115165,0
ENSG00000123612,0
ENSG00000234584,0
ENSG00000115170,0
ENSG00000007001,0
ENSG00000270557,0
ENSG00000153237,0
ENSG00000144283,3
ENSG00000227331,0
ENSG00000204380,0
ENSG00000115183,10
ENSG00000213189,0
ENSG00000196151,0
ENSG00000123636,10
ENSG00000223642,0
ENSG00000224152,0
ENSG00000226266,0
ENSG00000136536,8
ENSG00000241399,0
ENSG00000054219,0
ENSG00000153246,0
ENSG00000153250,0
ENSG00000136560,8
ENSG00000115233,1
ENSG00000136535,0
ENSG00000144290,2
ENSG00000251621,0
ENSG00000226121,0
ENSG00000197635,0
ENSG00000236841,0
ENSG00000078098,0
ENSG00000115267,0
ENSG00000115271,9
ENSG00000184611,2
ENSG00000237750,0
ENSG00000182263,0
ENSG00000115290,0
ENSG00000082438,0
ENSG00000169507,0
ENSG00000153253,0
ENSG00000136531,2
ENSG00000233204,0
ENSG00000178662,2
ENSG00000115339,0
ENSG00000123607,0
ENSG00000224490,0
ENSG00000236107,0
ENSG00000144285,2
ENSG00000169432,0
ENSG00000136546,0
ENSG00000228222,0
ENSG00000214211,0
ENSG00000172318,0
ENSG00000198648,1
ENSG00000172292,2
ENSG00000163072,0
ENSG00000152253,0
ENSG00000073737,0
ENSG00000081479,3
ENSG00000163093,0
ENSG00000239474,0
ENSG00000138399,0
ENSG00000138398,1
ENSG00000154479,0
ENSG00000144362,0
ENSG00000213160,1
ENSG00000231550,0
ENSG00000138385,0
ENSG00000138382,1
ENSG00000144357,1
ENSG00000227176,0
ENSG00000128692,0
ENSG00000239467,0
ENSG00000204334,0
ENSG00000128683,2
ENSG00000115806,0
ENSG00000198586,0
ENSG00000123600,9
ENSG00000115827,9
ENSG00000071967,6
ENSG00000077380,9
ENSG00000268821,0
ENSG00000228389,0
ENSG00000115840,2
ENSG00000128708,0
ENSG00000172878,0
ENSG00000144355,0
ENSG00000115844,0
ENSG00000091409,0
ENSG00000225205,0
ENSG00000152256,0
ENSG00000228016,0
ENSG00000091428,1
ENSG00000232292,0
ENSG00000091436,0
ENSG00000144354,0
ENSG00000172845,8
ENSG00000138430,1
ENSG00000217236,0
ENSG00000138433,0
ENSG00000144306,1
ENSG00000163328,1
ENSG00000236449,3
ENSG00000115935,10
ENSG00000235655,0
ENSG00000128656,2
ENSG00000115966,1
ENSG00000154518,1
ENSG00000144320,1
ENSG00000224189,3
ENSG00000128654,1
ENSG00000163364,0
ENSG00000230552,0
ENSG00000170144,0
ENSG00000116044,0
ENSG00000213963,0
ENSG00000271825,0
ENSG00000018510,1
ENSG00000196659,0
ENSG00000197557,0
ENSG00000128655,9
ENSG00000155636,0
ENSG00000079156,0
ENSG00000260931,0
ENSG00000223960,0
ENSG00000180228,1
ENSG00000204311,0
ENSG00000238082,0
ENSG00000079150,0
ENSG00000116095,0
ENSG00000237298,0
ENSG00000155657,0
ENSG00000267784,0
ENSG00000266413,0
ENSG00000163492,0
ENSG00000187231,9
ENSG00000144331,0
ENSG00000163510,1
ENSG00000226564,0
ENSG00000170035,1
ENSG00000115232,0
ENSG00000188452,0
ENSG00000162992,3
ENSG00000138434,0
ENSG00000150722,0
ENSG00000115252,2
ENSG00000077232,1
ENSG00000162998,0
ENSG00000061676,2
ENSG00000202141,0
ENSG00000162999,0
ENSG00000163002,0
ENSG00000272800,0
ENSG00000170396,2
ENSG00000188738,0
ENSG00000231646,0
ENSG00000224019,0
ENSG00000237877,0
ENSG00000259915,0
ENSG00000065548,1
ENSG00000138448,8
ENSG00000227227,0
ENSG00000144369,6
ENSG00000064989,0
ENSG00000003436,0
ENSG00000144366,0
ENSG00000168542,0
ENSG00000204262,0
ENSG00000115368,1
ENSG00000138449,0
ENSG00000138381,1
ENSG00000151687,0
ENSG00000128694,0
ENSG00000273240,0
ENSG00000128699,1
ENSG00000064933,1
ENSG00000187699,10
ENSG00000204253,0
ENSG00000138379,0
ENSG00000198130,0
ENSG00000151689,3
ENSG00000151690,2
ENSG00000189362,0
ENSG00000233654,0
ENSG00000138386,1
ENSG00000235852,0
ENSG00000115419,2
ENSG00000115415,0
ENSG00000231858,0
ENSG00000138378,0
ENSG00000128641,0
ENSG00000173559,0
ENSG00000168497,0
ENSG00000233766,3
ENSG00000144339,0
ENSG00000225539,0
ENSG00000196950,2
ENSG00000118997,0
ENSG00000203435,0
ENSG00000081320,6
ENSG00000138411,2
ENSG00000229056,0
ENSG00000144395,3
ENSG00000119041,1
ENSG00000197121,0
ENSG00000065413,9
ENSG00000236977,0
ENSG00000115524,8
ENSG00000115520,1
ENSG00000144381,0
ENSG00000115541,0
ENSG00000115540,1
ENSG00000162944,10
ENSG00000247626,0
ENSG00000115896,9
ENSG00000236653,0
ENSG00000119042,2
ENSG00000257045,0
ENSG00000225953,0
ENSG00000238217,3
ENSG00000213938,0
ENSG00000226124,0
ENSG00000178074,1
ENSG00000162971,0
ENSG00000162972,0
ENSG00000196141,0
ENSG00000155729,9
ENSG00000163535,0
ENSG00000138356,0
ENSG00000244301,3
ENSG00000237166,3
ENSG00000082153,1
ENSG00000260006,1
ENSG00000013441,0
ENSG00000240344,0
ENSG00000196290,0
ENSG00000115942,1
ENSG00000155744,2
ENSG00000225695,0
ENSG00000226658,0
ENSG00000119013,1
ENSG00000003402,10
ENSG00000226312,0
ENSG00000003400,0
ENSG00000064012,0
ENSG00000155749,0
ENSG00000115993,3
ENSG00000082146,8
ENSG00000213090,0
ENSG00000155754,0
ENSG00000155755,1
ENSG00000082126,0
ENSG00000003393,0
ENSG00000230799,0
ENSG00000155760,0
ENSG00000182329,0
ENSG00000116030,1
ENSG00000055044,0
ENSG00000273456,0
ENSG00000204217,2
ENSG00000236047,0
ENSG00000138439,0
ENSG00000163596,0
ENSG00000233579,0
ENSG00000138442,2
ENSG00000138380,9
ENSG00000144426,0
ENSG00000119004,0
ENSG00000138443,2
ENSG00000173166,0
ENSG00000116117,0
ENSG00000118257,0
ENSG00000180672,0
ENSG00000114933,0
ENSG00000227946,0
ENSG00000023228,1
ENSG00000231955,2
ENSG00000114942,0
ENSG00000204186,1
ENSG00000114948,2
ENSG00000228577,0
ENSG00000138400,0
ENSG00000118246,1
ENSG00000260171,0
ENSG00000229321,0
ENSG00000144410,0
ENSG00000118263,0
ENSG00000237892,0
ENSG00000118260,0
ENSG00000144401,0
ENSG00000163249,0
ENSG00000163251,10
ENSG00000244567,2
ENSG00000178385,2
ENSG00000188674,2
ENSG00000138413,0
ENSG00000115020,8
ENSG00000144407,0
ENSG00000078018,2
ENSG00000222317,0
ENSG00000144406,7
ENSG00000197713,0
ENSG00000144445,0
ENSG00000272807,0
ENSG00000229127,0
ENSG00000231063,0
ENSG00000115361,0
ENSG00000234281,3
ENSG00000115365,1
ENSG00000021826,3
ENSG00000178568,2
ENSG00000236007,0
ENSG00000221782,0
ENSG00000030419,10
ENSG00000144451,1
ENSG00000174453,2
ENSG00000138376,0
ENSG00000144452,0
ENSG00000138363,0
ENSG00000115414,0
ENSG00000118242,0
ENSG00000115425,0
ENSG00000163449,2
ENSG00000079246,1
ENSG00000236478,0
ENSG00000260804,2
ENSG00000144583,5
ENSG00000138375,0
ENSG00000197756,0
ENSG00000115457,0
ENSG00000115461,0
ENSG00000236886,0
ENSG00000227021,0
ENSG00000236295,0
ENSG00000233143,0
ENSG00000231672,0
ENSG00000224414,0
ENSG00000079308,0
ENSG00000163466,1
ENSG00000261338,0
ENSG00000127837,4
ENSG00000127838,7
ENSG00000135926,0
ENSG00000018280,0
ENSG00000144579,0
ENSG00000135913,0
ENSG00000144580,0
ENSG00000115556,0
ENSG00000115568,5
ENSG00000074582,0
ENSG00000163481,4
ENSG00000163482,0
ENSG00000135912,0
ENSG00000135929,3
ENSG00000171450,5
ENSG00000181378,0
ENSG00000115649,0
ENSG00000144567,4
ENSG00000158552,4
ENSG00000115657,0
ENSG00000198925,0
ENSG00000163516,0
ENSG00000163521,0
ENSG00000115661,0
ENSG00000127824,7
ENSG00000135924,3
ENSG00000054356,7
ENSG00000123992,0
ENSG00000072195,5
ENSG00000144591,0
ENSG00000072182,0
ENSG00000123989,0
ENSG00000188760,0
ENSG00000124006,0
ENSG00000123999,0
ENSG00000144589,0
ENSG00000114923,5
ENSG00000239498,0
ENSG00000235337,0
ENSG00000236451,0
ENSG00000224819,0
ENSG00000116106,2
ENSG00000272944,0
ENSG00000267034,0
ENSG00000237732,0
ENSG00000163082,0
ENSG00000261428,0
ENSG00000116120,2
ENSG00000123983,1
ENSG00000224121,0
ENSG00000152049,0
ENSG00000171951,0
ENSG00000152056,0
ENSG00000085449,8
ENSG00000135900,1
ENSG00000135919,0
ENSG00000036257,1
ENSG00000228446,0
ENSG00000135905,3
ENSG00000144460,5
ENSG00000273301,0
ENSG00000169047,0
ENSG00000144468,10
ENSG00000081052,0
ENSG00000169031,0
ENSG00000236432,0
ENSG00000168958,1
ENSG00000173744,0
ENSG00000135917,0
ENSG00000123977,0
ENSG00000153820,0
ENSG00000153823,0
ENSG00000187957,3
ENSG00000153827,1
ENSG00000153832,0
ENSG00000163053,1
ENSG00000135899,0
ENSG00000079263,0
ENSG00000185404,0
ENSG00000067066,11
ENSG00000135932,1
ENSG00000135916,0
ENSG00000232520,0
ENSG00000135898,0
ENSG00000204128,0
ENSG00000261829,0
ENSG00000173692,1
ENSG00000135914,0
ENSG00000135931,0
ENSG00000156966,0
ENSG00000115053,0
ENSG00000181798,0
ENSG00000187514,9
ENSG00000156973,0
ENSG00000144524,0
ENSG00000261096,0
ENSG00000163273,0
ENSG00000144535,0
ENSG00000221944,0
ENSG00000135930,2
ENSG00000115468,3
ENSG00000204120,0
ENSG00000115474,0
ENSG00000182600,0
ENSG00000066248,7
ENSG00000168918,11
ENSG00000085978,0
ENSG00000252010,0
ENSG00000251791,0
ENSG00000077044,0
ENSG00000085982,3
ENSG00000271639,0
ENSG00000224287,0
ENSG00000188042,0
ENSG00000130147,3
ENSG00000157985,0
ENSG00000235529,0
ENSG00000222007,0
ENSG00000132321,0
ENSG00000144476,6
ENSG00000227252,0
ENSG00000198612,1
ENSG00000163359,0
ENSG00000124839,0
ENSG00000227107,0
ENSG00000124831,3
ENSG00000177483,0
ENSG00000132329,0
ENSG00000184182,1
ENSG00000132330,0
ENSG00000178752,0
ENSG00000132323,0
ENSG00000186235,0
ENSG00000144485,0
ENSG00000132326,0
ENSG00000204104,0
ENSG00000065802,0
ENSG00000068024,0
ENSG00000130414,0
ENSG00000172428,0
ENSG00000063660,5
ENSG00000218416,0
ENSG00000207611,0
ENSG00000144504,0
ENSG00000188542,0
ENSG00000142327,0
ENSG00000260942,0
ENSG00000142330,0
ENSG00000178623,0
ENSG00000130294,5
ENSG00000162804,0
ENSG00000122085,0
ENSG00000115687,0
ENSG00000115685,4
ENSG00000146205,0
ENSG00000115677,4
ENSG00000168385,10
ENSG00000006607,3
ENSG00000115694,4
ENSG00000176720,3
ENSG00000176946,0
ENSG00000168397,0
ENSG00000168393,0
ENSG00000228989,0
ENSG00000168395,0
ENSG00000180902,0
ENSG00000224272,0
ENSG00000204099,0
ENSG00000188011,0
ENSG00000233806,0
ENSG00000237940,0
ENSG00000220804,0
ENSG00000196476,0
ENSG00000177764,0
ENSG00000225377,0
ENSG00000177732,0
ENSG00000125841,7
ENSG00000101255,0
ENSG00000125826,0
ENSG00000125875,0
ENSG00000101266,1
ENSG00000271303,0
ENSG00000215397,0
ENSG00000101276,0
ENSG00000101282,0
ENSG00000125818,0
ENSG00000215388,0
ENSG00000125895,0
ENSG00000101298,7
ENSG00000125775,0
ENSG00000234684,0
ENSG00000203630,0
ENSG00000229728,0
ENSG00000088832,0
ENSG00000088833,4
ENSG00000196209,11
ENSG00000223750,0
ENSG00000271461,6
ENSG00000232528,6
ENSG00000230839,0
ENSG00000198053,7
ENSG00000101327,0
ENSG00000125834,0
ENSG00000125835,4
ENSG00000088876,0
ENSG00000149488,0
ENSG00000101361,0
ENSG00000101365,1
ENSG00000088881,3
ENSG00000132635,0
ENSG00000215305,4
ENSG00000132670,0
ENSG00000125901,4
ENSG00000235958,0
ENSG00000185019,0
ENSG00000215251,1
ENSG00000088899,0
ENSG00000198171,0
ENSG00000125877,0
ENSG00000088836,0
ENSG00000088854,0
ENSG00000226632,0
ENSG00000088812,2
ENSG00000230568,0
ENSG00000149451,0
ENSG00000088827,0
ENSG00000132622,0
ENSG00000101220,0
ENSG00000101222,0
ENSG00000125817,3
ENSG00000101224,0
ENSG00000125843,0
ENSG00000088888,0
ENSG00000125779,1
ENSG00000101236,0
ENSG00000088826,6
ENSG00000171873,0
ENSG00000171867,1
ENSG00000101265,3
ENSG00000089057,0
ENSG00000089063,1
ENSG00000132646,0
ENSG00000101290,2
ENSG00000101292,0
ENSG00000205181,0
ENSG00000125772,0
ENSG00000171984,0
ENSG00000089199,0
ENSG00000089195,1
ENSG00000125885,0
ENSG00000088766,1
ENSG00000101311,0
ENSG00000125845,0
ENSG00000125827,2
ENSG00000182621,2
ENSG00000225479,0
ENSG00000101333,0
ENSG00000125869,0
ENSG00000101349,2
ENSG00000227906,0
ENSG00000132623,0
ENSG00000132639,2
ENSG00000125863,2
ENSG00000149346,0
ENSG00000101384,0
ENSG00000132640,1
ENSG00000236526,3
ENSG00000172296,0
ENSG00000101230,0
ENSG00000089123,4
ENSG00000089048,0
ENSG00000101247,1
ENSG00000172264,2
ENSG00000234187,0
ENSG00000125848,2
ENSG00000227927,0
ENSG00000235914,0
ENSG00000237832,0
ENSG00000089177,0
ENSG00000125870,1
ENSG00000125851,7
ENSG00000125864,0
ENSG00000125868,1
ENSG00000125844,10
ENSG00000089006,0
ENSG00000212232,0
ENSG00000125871,0
ENSG00000125850,0
ENSG00000232838,1
ENSG00000149474,2
ENSG00000125846,0
ENSG00000230010,0
ENSG00000089091,0
ENSG00000236474,0
ENSG00000132664,1
ENSG00000089050,8
ENSG00000101310,0
ENSG00000232388,1
ENSG00000125821,1
ENSG00000233993,0
ENSG00000179935,0
ENSG00000273148,0
ENSG00000185052,0
ENSG00000233895,0
ENSG00000132669,0
ENSG00000173418,1
ENSG00000101343,0
ENSG00000089101,0
ENSG00000173404,0
ENSG00000188559,0
ENSG00000088970,0
ENSG00000228604,0
ENSG00000232712,0
ENSG00000088930,8
ENSG00000227693,3
ENSG00000125820,3
ENSG00000227063,0
ENSG00000178726,0
ENSG00000125810,0
ENSG00000132661,0
ENSG00000125812,0
ENSG00000125814,2
ENSG00000101439,6
ENSG00000230133,0
ENSG00000101463,0
ENSG00000228539,0
ENSG00000101474,4
ENSG00000154930,0
ENSG00000100987,0
ENSG00000197586,4
ENSG00000100994,0
ENSG00000100997,0
ENSG00000101003,0
ENSG00000101004,0
ENSG00000170191,0
ENSG00000213742,0
ENSG00000130684,0
ENSG00000230772,0
ENSG00000175170,0
ENSG00000125804,0
ENSG00000227195,0
ENSG00000205611,0
ENSG00000225490,0
ENSG00000149531,0
ENSG00000221319,0
ENSG00000238151,0
ENSG00000101294,5
ENSG00000101898,0
ENSG00000235313,0
ENSG00000125968,0
ENSG00000171552,4
ENSG00000236559,0
ENSG00000088325,0
ENSG00000149599,0
ENSG00000131044,3
ENSG00000088356,0
ENSG00000260903,0
ENSG00000101331,0
ENSG00000101336,11
ENSG00000101337,0
ENSG00000235217,0
ENSG00000126003,0
ENSG00000101346,0
ENSG00000101350,4
ENSG00000171456,0
ENSG00000197183,0
ENSG00000236772,0
ENSG00000198547,0
ENSG00000175730,0
ENSG00000149600,4
ENSG00000088305,0
ENSG00000101367,8
ENSG00000260536,0
ENSG00000260257,0
ENSG00000125997,0
ENSG00000101391,0
ENSG00000101400,0
ENSG00000078699,0
